Year	Month	Year_month	monthnum	Mussel	size	Barn_amount	Barn_prop	Barn_old	Mint_m	Mint_f	Mint_eggs	sum_int	Mori_m	Mori_f	Mori_eggs	sum_ori	juv	oyster	O_size	O_Mori_m	O_Mori_f	O_Mori_eggs	O_Mori_sum	O_Mori_juv
2015	jan	2015_jan	1	M/J/MB/4	41.34	NA	NA	NA	0	3	0	3	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	jan	2015_jan	1	M/J/MB/5	39.29	NA	NA	NA	2	5	0	7	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	jan	2015_jan	1	M/J/MB/6	37.95	NA	NA	NA	2	3	0	5	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	jan	2015_jan	1	M/J/MB/7	34.61	NA	NA	NA	0	2	0	2	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	jan	2015_jan	1	M/J/MB/8	29.83	NA	NA	NA	5	10	1	15	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	jan	2015_jan	1	M/J/MB/9	28.88	NA	NA	NA	5	1	0	6	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	jan	2015_jan	1	M/J/MB/10	25.54	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	jan	2015_jan	1	M/J/MB/11	51.29	NA	NA	NA	3	1	0	4	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	jan	2015_jan	1	M/J/MB/12	50.57	NA	NA	NA	3	1	0	4	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	jan	2015_jan	1	M/J/MB/13	45.16	NA	NA	NA	3	6	1	9	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	jan	2015_jan	1	M/J/MB/14	43.87	NA	NA	NA	2	4	0	6	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	jan	2015_jan	1	M/J/MB/15	42.89	NA	NA	NA	3	3	2	6	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	jan	2015_jan	1	M/J/MB/16	38.26	NA	NA	NA	2	2	0	4	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	jan	2015_jan	1	M/J/MB/17	38.82	NA	NA	NA	10	1	0	11	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	jan	2015_jan	1	M/J/MB/18	37.59	NA	NA	NA	2	4	1	6	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	jan	2015_jan	1	M/J/MB/19	32.29	NA	NA	NA	3	1	0	4	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	jan	2015_jan	1	M/J/MB/20	31.54	NA	NA	NA	6	3	1	9	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	jan	2015_jan	1	M/J/MB/21	37.81	NA	NA	NA	6	4	0	10	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	jan	2015_jan	1	M/J/MB/22	40.17	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	jan	2015_jan	1	M/J/MB/23	38.29	NA	NA	NA	5	6	2	11	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	jan	2015_jan	1	M/J/MB/24	35.71	NA	NA	NA	5	3	1	8	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	jan	2015_jan	1	M/J/MB/25	35.49	NA	NA	NA	2	0	0	2	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	jan	2015_jan	1	M/J/MB/26	32.46	NA	NA	NA	2	3	1	5	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	jan	2015_jan	1	M/J/MB/27	32.5	NA	NA	NA	3	2	0	5	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	jan	2015_jan	1	M/J/MB/28	24.57	NA	NA	NA	3	1	0	4	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	jan	2015_jan	1	M/J/MB/29	25.06	NA	NA	NA	2	0	0	2	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	jan	2015_jan	1	M/J/MB/30	23.56	NA	NA	NA	3	5	1	8	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	feb	2015_feb	2	M/F/MB/1	50.95	NA	NA	NA	18	8	0	26	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	feb	2015_feb	2	M/F/MB/2	40.44	NA	NA	NA	3	3	0	6	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	feb	2015_feb	2	M/F/MB/3	43.63	NA	NA	NA	1	1	0	2	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	feb	2015_feb	2	M/F/MB/4	40.19	NA	NA	NA	5	6	0	11	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	feb	2015_feb	2	M/F/MB/5	41.05	NA	NA	NA	9	2	0	11	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	feb	2015_feb	2	M/F/MB/6	39.51	NA	NA	NA	8	5	0	13	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	feb	2015_feb	2	M/F/MB/7	30.36	NA	NA	NA	1	0	0	1	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	feb	2015_feb	2	M/F/MB/8	31.6	NA	NA	NA	4	2	0	6	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	feb	2015_feb	2	M/F/MB/9	28.76	NA	NA	NA	1	0	0	1	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	feb	2015_feb	2	M/F/MB/10	24.24	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	feb	2015_feb	2	M/F/MB/11	49.75	NA	NA	NA	2	3	0	5	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	feb	2015_feb	2	M/F/MB/12	44.54	NA	NA	NA	3	1	0	4	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	feb	2015_feb	2	M/F/MB/13	38.51	NA	NA	NA	7	3	0	10	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	feb	2015_feb	2	M/F/MB/14	44.08	NA	NA	NA	3	2	0	5	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	feb	2015_feb	2	M/F/MB/15	36.5	NA	NA	NA	6	1	0	7	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	feb	2015_feb	2	M/F/MB/16	45.82	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	feb	2015_feb	2	M/F/MB/17	39.86	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	feb	2015_feb	2	M/F/MB/18	36.4	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	feb	2015_feb	2	M/F/MB/19	36.69	NA	NA	NA	1	1	0	2	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	feb	2015_feb	2	M/F/MB/21	41.58	NA	NA	NA	4	6	0	10	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	feb	2015_feb	2	M/F/MB/22	38.71	NA	NA	NA	2	0	0	2	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	feb	2015_feb	2	M/F/MB/23	35.96	NA	NA	NA	16	6	0	22	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	feb	2015_feb	2	M/F/MB/24	35.93	NA	NA	NA	8	1	0	9	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	feb	2015_feb	2	M/F/MB/25	36.07	NA	NA	NA	5	3	0	8	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	feb	2015_feb	2	M/F/MB/26	33.66	NA	NA	NA	0	4	0	4	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	feb	2015_feb	2	M/F/MB/27	29.51	NA	NA	NA	1	0	0	1	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	feb	2015_feb	2	M/F/MB/28	26.94	NA	NA	NA	4	2	0	6	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	feb	2015_feb	2	M/F/MB/29	26.48	NA	NA	NA	6	5	0	11	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/1	47.73	NA	NA	NA	12	8	0	20	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/2	43.93	NA	NA	NA	3	2	0	5	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/3	40.57	NA	NA	NA	5	5	0	10	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/4	50.93	NA	NA	NA	6	4	0	10	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/5	39.09	NA	NA	NA	6	2	0	8	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/6	48.68	NA	NA	NA	5	4	0	9	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/7	51.62	NA	NA	NA	6	7	0	13	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/8	29.16	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/9	36.53	NA	NA	NA	1	1	0	2	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/10	31.14	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/11	34.66	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/12	41.6	NA	NA	NA	0	1	0	1	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/13	45.95	NA	NA	NA	4	4	0	8	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/14	46.25	NA	NA	NA	4	0	0	4	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/15	42.2	NA	NA	NA	3	0	0	3	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/16	45.34	NA	NA	NA	6	4	0	10	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/17	36.21	NA	NA	NA	3	0	0	3	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/18	33.86	NA	NA	NA	3	6	0	9	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/19	38.95	NA	NA	NA	4	5	0	9	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/20	44.45	NA	NA	NA	4	1	0	5	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/21	40.04	NA	NA	NA	8	2	0	10	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/22	39.37	NA	NA	NA	9	5	0	14	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/23	40.88	NA	NA	NA	3	4	0	7	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/24	39.14	NA	NA	NA	1	0	0	1	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/25	34.07	NA	NA	NA	2	7	0	9	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/26	34.48	NA	NA	NA	3	3	0	6	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/27	36.67	NA	NA	NA	3	6	0	9	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/28	36.89	NA	NA	NA	5	4	0	9	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/29	30.88	NA	NA	NA	10	6	0	16	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	march	2015_march	3	M/M/MB/30	30.91	NA	NA	NA	1	3	0	4	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/1	50.99	NA	NA	NA	3	8	0	11	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/2	51.15	NA	NA	NA	13	7	0	20	NA	NA	NA	NA	3	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/3	45.75	NA	NA	NA	8	1	0	9	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/4	37.74	NA	NA	NA	2	1	0	3	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/5	32.76	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/6	48.95	NA	NA	NA	6	4	0	10	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/7	48.39	NA	NA	NA	11	7	1	18	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/8	44.98	NA	NA	NA	19	16	2	35	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/9	34.86	NA	NA	NA	3	4	1	7	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/10	32.67	NA	NA	NA	4	1	0	5	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/11	45.24	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/12	40.44	NA	NA	NA	6	5	0	11	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/13	38.32	NA	NA	NA	3	2	0	5	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/14	35.97	NA	NA	NA	2	1	0	3	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/15	33.23	NA	NA	NA	2	2	1	4	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/16	42.5	NA	NA	NA	7	0	0	7	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/17	45.16	NA	NA	NA	2	0	0	2	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/18	36.93	NA	NA	NA	1	0	0	1	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/19	35.54	NA	NA	NA	2	1	0	3	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/20	31.26	NA	NA	NA	5	0	0	5	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/21	43.6	NA	NA	NA	8	13	0	21	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/22	39.75	NA	NA	NA	8	4	0	12	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/23	41.02	NA	NA	NA	7	6	1	13	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/24	35.58	NA	NA	NA	3	1	0	4	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/25	29.51	NA	NA	NA	3	1	0	4	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/26	40.39	NA	NA	NA	2	1	0	3	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/27	41.01	NA	NA	NA	2	5	0	7	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/28	34.76	NA	NA	NA	0	2	0	2	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/29	34.62	NA	NA	NA	5	2	1	7	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	april	2015_april	4	M/A/MB/30	33.34	NA	NA	NA	1	2	0	3	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/1	55.65	NA	NA	NA	8	3	3	11	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/2	51.44	NA	NA	NA	4	0	0	4	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/3	49.66	NA	NA	NA	4	5	3	9	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/4	50.47	NA	NA	NA	7	1	0	8	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/5	47.24	NA	NA	NA	0	3	2	3	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/6	47.19	NA	NA	NA	6	1	0	7	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/7	46.61	NA	NA	NA	2	0	0	2	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/8	46.66	NA	NA	NA	2	1	0	3	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/9	45.31	NA	NA	NA	9	0	0	9	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/10	42.07	NA	NA	NA	5	5	4	10	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/11	50.25	NA	NA	NA	7	4	3	11	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/12	47.24	NA	NA	NA	6	1	0	7	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/13	45.87	NA	NA	NA	6	4	2	10	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/14	45.04	NA	NA	NA	9	3	2	12	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/15	44.11	NA	NA	NA	9	2	0	11	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/16	44.41	NA	NA	NA	10	5	3	15	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/17	43.78	NA	NA	NA	5	0	0	5	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/18	43.85	NA	NA	NA	4	3	2	7	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/19	40.37	NA	NA	NA	5	0	0	5	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/20	40.37	NA	NA	NA	6	2	0	8	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/21	50.92	NA	NA	NA	3	2	2	5	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/22	42.41	NA	NA	NA	4	4	3	8	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/23	41.34	NA	NA	NA	1	0	0	1	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/24	37.78	NA	NA	NA	2	1	0	3	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/25	34.41	NA	NA	NA	2	1	1	3	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/26	37.1	NA	NA	NA	2	3	1	5	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/27	39.77	NA	NA	NA	6	2	2	8	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/28	33.98	NA	NA	NA	2	4	0	6	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/29	36.31	NA	NA	NA	5	1	0	6	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	may	2015_may	5	M/M/MB/30	34.34	NA	NA	NA	0	3	0	3	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/1	58.09	NA	NA	NA	4	4	4	8	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/2	53.24	NA	NA	NA	6	0	0	6	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/3	49.31	NA	NA	NA	7	3	1	10	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/4	43.75	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/5	38.26	NA	NA	NA	0	2	2	2	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/6	47.85	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/7	43.13	NA	NA	NA	6	3	0	9	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/8	38.88	NA	NA	NA	5	1	1	6	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/9	37.05	NA	NA	NA	6	3	1	9	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/10	38.26	NA	NA	NA	3	1	1	4	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/11	47.74	NA	NA	NA	4	4	1	8	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/12	40.28	NA	NA	NA	3	2	1	5	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/13	43.87	NA	NA	NA	1	1	1	2	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/14	42.51	NA	NA	NA	4	2	0	6	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/15	37.33	NA	NA	NA	2	1	1	3	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/16	41.31	NA	NA	NA	8	1	1	9	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/17	41.28	NA	NA	NA	3	1	0	4	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/18	38.19	NA	NA	NA	2	2	2	4	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/19	38	NA	NA	NA	4	1	0	5	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/20	33.31	NA	NA	NA	1	2	1	3	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/21	39.64	NA	NA	NA	6	3	3	9	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/22	40.57	NA	NA	NA	1	0	0	1	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/23	37.54	NA	NA	NA	5	1	1	6	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/24	41.62	NA	NA	NA	2	0	0	2	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/25	33.49	NA	NA	NA	2	1	0	3	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/26	35.19	NA	NA	NA	0	1	1	1	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/27	36.44	NA	NA	NA	0	0	0	0	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/28	35.55	NA	NA	NA	1	3	2	4	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/29	35.87	NA	NA	NA	1	1	0	2	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	june	2015_june	6	M/J/MB/30	32.93	NA	NA	NA	2	1	1	3	NA	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA
2015	Jul	2015_Jul	7	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Jul	2015_Jul	7	NA	NA	NA	NA	NA	NA	NA	NA	4	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
2015	Jul	2015_Jul	7	NA	NA	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA
